year,info,title
2009,"{'actors': ['Chris Pine', 'Zachary Quinto', 'Simon Pegg'], 'release_date': '2009-04-06T00:00:00Z', 'plot': ""The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful, time-traveling Romulan creates black holes to destroy the Federation one planet at a time."", 'genres': ['Action', 'Adventure', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjE5NDQ5OTE4Ml5BMl5BanBnXkFtZTcwOTE3NDIzMw@@._V1_SX400_.jpg', 'directors': ['J.J. Abrams'], 'rating': Decimal('8'), 'rank': Decimal('128'), 'running_time_secs': Decimal('7620')}",Star Trek
2009,"{'actors': ['Zach Galifianakis', 'Bradley Cooper', 'Justin Bartha'], 'release_date': '2009-05-30T00:00:00Z', 'plot': 'Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.', 'genres': ['Comedy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTU1MDA1MTYwMF5BMl5BanBnXkFtZTcwMDcxMzA1Mg@@._V1_SX400_.jpg', 'directors': ['Todd Phillips'], 'rating': Decimal('7.8'), 'rank': Decimal('213'), 'running_time_secs': Decimal('6000')}",The Hangover
1993,"{'actors': ['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy'], 'release_date': '1993-07-16T00:00:00Z', 'plot': 'After 300 years, three sister witches are resurrected in Salem Massachusetts on Halloween night, and it us up to two teenagers, a young girl, and an immortal cat to put an end to the witches reign of terror once and for all.', 'genres': ['Comedy', 'Family', 'Fantasy', 'Horror'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTI3MDI2NDc3Ml5BMl5BanBnXkFtZTcwNDQ2MzQyMQ@@._V1_SX400_.jpg', 'directors': ['Kenny Ortega'], 'rating': Decimal('6.2'), 'rank': Decimal('88'), 'running_time_secs': Decimal('5760')}",Hocus Pocus
1993,"{'actors': ['Sam Neill', 'Laura Dern', 'Jeff Goldblum'], 'release_date': '1993-06-09T00:00:00Z', 'plot': 'During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.', 'genres': ['Adventure', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjQzODQyMzk2Nl5BMl5BanBnXkFtZTcwNTg4MjQ3OA@@._V1_SX400_.jpg', 'directors': ['Steven Spielberg'], 'rating': Decimal('8'), 'rank': Decimal('261'), 'running_time_secs': Decimal('7620')}",Jurassic Park
1993,"{'actors': ['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley'], 'release_date': '1993-11-30T00:00:00Z', 'plot': 'In Poland during World War II, Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.', 'genres': ['Biography', 'Drama', 'History', 'War'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMzMwMTM4MDU2N15BMl5BanBnXkFtZTgwMzQ0MjMxMDE@._V1_SX400_.jpg', 'directors': ['Steven Spielberg'], 'rating': Decimal('8.9'), 'rank': Decimal('242'), 'running_time_secs': Decimal('11700')}",Schindler's List
2001,"{'actors': ['Jake Gyllenhaal', 'Jena Malone', 'Mary McDonnell'], 'release_date': '2001-01-19T00:00:00Z', 'plot': 'A troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes, after narrowly escaping a bizarre accident.', 'genres': ['Drama', 'Mystery', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTczMzE4Nzk3N15BMl5BanBnXkFtZTcwNDg5Mjc4NA@@._V1_SX400_.jpg', 'directors': ['Richard Kelly'], 'rating': Decimal('8.1'), 'rank': Decimal('194'), 'running_time_secs': Decimal('6780')}",Donnie Darko
2001,"{'actors': ['Daniel Radcliffe', 'Rupert Grint', 'Richard Harris'], 'release_date': '2001-11-04T00:00:00Z', 'plot': 'Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School of Witchcraft and Wizardry.', 'genres': ['Adventure', 'Family', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTYwNTM5NDkzNV5BMl5BanBnXkFtZTYwODQ4MzY5._V1_SX400_.jpg', 'directors': ['Chris Columbus'], 'rating': Decimal('7.3'), 'rank': Decimal('185'), 'running_time_secs': Decimal('9120')}",Harry Potter and the Sorcerer's Stone
2001,"{'actors': ['Elijah Wood', 'Ian McKellen', 'Orlando Bloom'], 'release_date': '2001-12-10T00:00:00Z', 'plot': 'A meek hobbit of The Shire and eight companions set out on a journey to Mount Doom to destroy the One Ring and the dark lord Sauron.', 'genres': ['Action', 'Adventure', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNTEyMjAwMDU1OV5BMl5BanBnXkFtZTcwNDQyNTkxMw@@._V1_SX400_.jpg', 'directors': ['Peter Jackson'], 'rating': Decimal('8.8'), 'rank': Decimal('180'), 'running_time_secs': Decimal('10680')}",The Lord of the Rings: The Fellowship of the Ring
2006,"{'actors': ['Gerard Butler', 'Lena Headey', 'David Wenham'], 'release_date': '2006-12-09T00:00:00Z', 'plot': 'King Leonidas and a force of 300 men fight the Persians at Thermopylae in 480 B.C.', 'genres': ['Action', 'Fantasy', 'History', 'War'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjAzNTkzNjcxNl5BMl5BanBnXkFtZTYwNDA4NjE3._V1_SX400_.jpg', 'directors': ['Zack Snyder'], 'rating': Decimal('7.7'), 'rank': Decimal('164'), 'running_time_secs': Decimal('7020')}",300
2006,"{'actors': ['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson'], 'release_date': '2006-09-26T00:00:00Z', 'plot': 'An undercover state cop who has infiltrated an Irish gang and a mole in the police force working for the same mob race to track down and identify each other before being exposed to the enemy, after both sides realize their outfit has a rat.', 'genres': ['Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX400_.jpg', 'directors': ['Martin Scorsese'], 'rating': Decimal('8.5'), 'rank': Decimal('150'), 'running_time_secs': Decimal('9060')}",The Departed
2006,"{'actors': ['Christian Bale', 'Hugh Jackman', 'Scarlett Johansson'], 'release_date': '2006-10-17T00:00:00Z', 'plot': 'The rivalry between two magicians becomes more exacerbated by their attempt to perform the ultimate illusion.', 'genres': ['Drama', 'Mystery', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX400_.jpg', 'directors': ['Christopher Nolan'], 'rating': Decimal('8.4'), 'rank': Decimal('199'), 'running_time_secs': Decimal('7800')}",The Prestige
1995,"{'actors': ['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey'], 'release_date': '1995-09-22T00:00:00Z', 'plot': 'Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his modus operandi.', 'genres': ['Crime', 'Mystery', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQwNTU3MTE4NF5BMl5BanBnXkFtZTcwOTgxNDM2Mg@@._V1_SX400_.jpg', 'directors': ['David Fincher'], 'rating': Decimal('8.7'), 'rank': Decimal('263'), 'running_time_secs': Decimal('7620')}",Se7en
1985,"{'actors': ['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson'], 'release_date': '1985-07-03T00:00:00Z', 'plot': 'A teenager is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his friend, Dr. Emmett Brown, and must make sure his high-school-age parents unite in order to save his own existence.', 'genres': ['Adventure', 'Comedy', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTk4OTQ1OTMwN15BMl5BanBnXkFtZTcwOTIwMzM3MQ@@._V1_SX400_.jpg', 'directors': ['Robert Zemeckis'], 'rating': Decimal('8.5'), 'rank': Decimal('204'), 'running_time_secs': Decimal('6960')}",Back to the Future
1985,"{'actors': ['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald'], 'release_date': '1985-02-07T00:00:00Z', 'plot': 'Five high school students, all different stereotypes, meet in detention, where they pour their hearts out to each other, and discover how they have a lot more in common than they thought.', 'genres': ['Comedy', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMzYyNTQ1Nzk2M15BMl5BanBnXkFtZTcwODk0NTQyMQ@@._V1_SX400_.jpg', 'directors': ['John Hughes'], 'rating': Decimal('7.9'), 'rank': Decimal('120'), 'running_time_secs': Decimal('5820')}",The Breakfast Club
1982,"{'actors': ['Harrison Ford', 'Rutger Hauer', 'Sean Young'], 'release_date': '1982-06-25T00:00:00Z', 'plot': 'Deckard, a blade runner, has to track down and terminate 4 replicants who hijacked a ship in space and have returned to Earth seeking their maker.', 'genres': ['Drama', 'Sci-Fi', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTA4MDQxNTk2NDheQTJeQWpwZ15BbWU3MDE2NjIyODk@._V1_SX400_.jpg', 'directors': ['Ridley Scott'], 'rating': Decimal('8.3'), 'rank': Decimal('259'), 'running_time_secs': Decimal('7020')}",Blade Runner
1972,"{'actors': ['Marlon Brando', 'Al Pacino', 'James Caan'], 'release_date': '1972-03-15T00:00:00Z', 'plot': 'The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.', 'genres': ['Crime', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjEyMjcyNDI4MF5BMl5BanBnXkFtZTcwMDA5Mzg3OA@@._V1_SX400_.jpg', 'directors': ['Francis Ford Coppola'], 'rating': Decimal('9.2'), 'rank': Decimal('143'), 'running_time_secs': Decimal('10500')}",The Godfather
2004,"{'actors': ['Lindsay Lohan', 'Jonathan Bennett', 'Rachel McAdams'], 'release_date': '2004-04-19T00:00:00Z', 'plot': 'Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.', 'genres': ['Comedy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_SX400_.jpg', 'directors': ['Mark Waters'], 'rating': Decimal('6.8'), 'rank': Decimal('198'), 'running_time_secs': Decimal('5820')}",Mean Girls
2004,"{'actors': ['Craig T. Nelson', 'Samuel L. Jackson', 'Holly Hunter'], 'release_date': '2004-10-27T00:00:00Z', 'plot': 'A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.', 'genres': ['Animation', 'Action', 'Adventure', 'Family'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_SX400_.jpg', 'directors': ['Brad Bird'], 'rating': Decimal('8'), 'rank': Decimal('112'), 'running_time_secs': Decimal('6900')}",The Incredibles
2004,"{'actors': ['Gena Rowlands', 'James Garner', 'Rachel McAdams'], 'release_date': '2004-05-20T00:00:00Z', 'plot': 'A poor and passionate young man falls in love with a rich young woman and gives her a sense of freedom. They soon are separated by their social differences.', 'genres': ['Drama', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTk3OTM5Njg5M15BMl5BanBnXkFtZTYwMzA0ODI3._V1_SX400_.jpg', 'directors': ['Nick Cassavetes'], 'rating': Decimal('7.9'), 'rank': Decimal('137'), 'running_time_secs': Decimal('7380')}",The Notebook
1939,"{'actors': ['Judy Garland', 'Frank Morgan', 'Ray Bolger'], 'release_date': '1939-08-12T00:00:00Z', 'plot': 'Dorothy Gale is swept away to a magical land in a tornado and embarks on a quest to see the Wizard who can help her return home.', 'genres': ['Adventure', 'Family', 'Fantasy', 'Musical'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTU0MTA2OTIwNF5BMl5BanBnXkFtZTcwMzA0Njk3OA@@._V1_SX400_.jpg', 'directors': ['Victor Fleming', 'George Cukor', 'Mervyn LeRoy'], 'rating': Decimal('8.2'), 'rank': Decimal('118'), 'running_time_secs': Decimal('6060')}",The Wizard of Oz
